2.120000000000000000e+02 5.306173488064649973e+03 7.094513841385337027e-01 1.475656685989703946e-02 1.899783217993834317e+00
2.130000000000000000e+02 5.310313177686973177e+03 7.218017213586039871e-01 1.490770393751283431e-02 3.306040009136459457e+00
2.140000000000000000e+02 5.313892804068421356e+03 7.354052609613086489e-01 1.505939693101813505e-02 4.726522266968218311e+00
2.150000000000000000e+02 5.316912453632103279e+03 7.502893106919322763e-01 1.521163245756400502e-02 6.160674772206752969e+00
2.160000000000000000e+02 5.319357356272545076e+03 7.664967686423030946e-01 1.536439687220890124e-02 7.607935010130381315e+00
2.170000000000000000e+02 5.321227598850615323e+03 7.840549242602010693e-01 1.551767625972480351e-02 9.067718317206480805e+00
2.180000000000000000e+02 5.322523268585252481e+03 8.029910579750164645e-01 1.567145642747850773e-02 1.053955159464366886e+01
2.190000000000000000e+02 5.323237024792496413e+03 8.233472979989817642e-01 1.582572289869810592e-02 1.202278360589005324e+01
2.200000000000000000e+02 5.323361527320894311e+03 8.451509070372378307e-01 1.598046090659095697e-02 1.351692668380476903e+01
2.210000000000000000e+02 5.322904293331826011e+03 8.684291391096465862e-01 1.613565538961055437e-02 1.502127045939888639e+01
2.220000000000000000e+02 5.321850555621633248e+03 8.932240963834204850e-01 1.629129098747677043e-02 1.653540184919279454e+01
2.230000000000000000e+02 5.320207832788975793e+03 9.195555875644170207e-01 1.644735203851985239e-02 1.805853650641202535e+01
2.240000000000000000e+02 5.317983644241372531e+03 9.474582698014447635e-01 1.660382257840065448e-02 1.959018737509910224e+01
2.250000000000000000e+02 5.315178081892750924e+03 9.769519354493247931e-01 1.676068633983713099e-02 2.112957042454720380e+01
2.260000000000000000e+02 5.311783810200874541e+03 1.008078653994779472e+00 1.691792675387595105e-02 2.267619891963149925e+01
2.270000000000000000e+02 5.307808351244372716e+03 1.040865630490481530e+00 1.707552695270761131e-02 2.422936343845477580e+01
2.280000000000000000e+02 5.303251799686443519e+03 1.075332634101532348e+00 1.723346977382157752e-02 2.578842900836681551e+01
2.290000000000000000e+02 5.298121679477381804e+03 1.111514283363010280e+00 1.739173776589425860e-02 2.735276082431250444e+01
